edge_u,edge_v,edge_k,road_type,matched_segment_id,match_dist_m
13032366922,13032367192,0,tertiary,205,14.5
13032366922,1445622858,0,tertiary,205,6.7
13032366922,13032367211,0,primary,205,63.4
13032366923,13032367211,0,residential,188,123.3
13032366923,13032367192,0,primary,188,64.1
13032366924,13032367225,0,primary,205,234.0
13032366925,13032367225,0,residential,188,257.6
13032366925,13032367222,0,primary,188,233.4
13032366927,13032367242,0,tertiary,204,399.4
13032366927,261200680,0,tertiary,205,406.7
13032366927,13032367259,0,primary,204,355.0
13032366928,13032367259,0,residential,204,310.2
13032366928,13032367242,0,primary,204,354.7
13032366929,13032420837,0,primary,204,248.7
13032366949,13032331590,0,residential,207,202.2
13032366949,261132165,0,residential,207,221.1
13032366949,13032331588,0,primary,207,152.2
13032366990,13032331592,0,residential,207,14.2
13032366990,13032331594,0,primary,207,50.5
13032366990,12964041956,0,residential,207,86.9
13032366996,13032331594,0,residential,190,100.8
13032366996,261115531,0,residential,190,132.1
13032366996,13032331592,0,primary,190,50.5
13032367043,261198927,0,residential,190,218.2
13032367043,13032366996,0,primary,190,150.2
13032367061,13032331597,0,residential,190,301.6
13032367061,13032367043,0,primary,190,250.8
13032367074,9506327662,0,tertiary,190,406.4
13032367074,261272439,0,tertiary,190,415.6
13032367074,13032367061,0,primary,190,353.8
13032367084,13032331598,0,residential,206,329.5
13032367084,13032367094,0,primary,206,285.1
13032367094,261344364,0,residential,206,262.5
13032367094,13032367109,0,primary,206,192.6
13032367109,13032366902,0,residential,206,144.7
13032367109,13032367127,0,primary,206,92.1
13032367126,13032366905,0,residential,206,23.7
13032367126,13032367264,0,primary,206,67.9
13032367127,261305929,0,residential,206,113.4
13032367127,13032366904,0,primary,206,26.3
13032367130,261114521,0,tertiary,189,391.2
13032367130,13032366904,0,tertiary,206,17.3
13032367130,13032366903,0,primary,189,28.0
13032367139,13032366908,0,residential,189,209.3
13032367139,261294661,0,residential,206,228.2
13032367139,13032367152,0,primary,206,256.9
13032367152,13032366909,0,residential,189,304.0
13032367152,13032366912,0,primary,189,354.8
13032367163,13032366912,0,secondary,189,406.7
13032367163,261222919,0,secondary,188,404.8
13032367163,13032366909,0,primary,189,356.0
13032367172,13032366917,0,residential,205,280.0
13032367172,261163498,0,residential,205,293.3
13032367172,13032367183,0,primary,205,212.6
13032367183,13032366918,0,residential,205,146.0
13032367183,13032366921,0,primary,205,83.7
13032367192,13032366922,0,tertiary,205,14.5
13032367192,261123916,0,tertiary,188,37.7
13032367192,13032366918,0,primary,188,72.0
13032367211,261288727,0,residential,205,152.8
13032367211,13032366924,0,primary,205,166.7
13032367222,13032366924,0,residential,188,209.7
13032367222,13032366923,0,primary,188,166.0
13032367225,261157748,0,residential,205,273.5
13032367225,13032366927,0,primary,188,329.7
13032367242,13032366927,0,tertiary,204,399.4
13032367242,261200675,0,tertiary,187,397.4
13032367242,13032366925,0,primary,188,330.0
13032367259,13032366929,0,primary,204,299.4
13032367259,261207232,0,residential,204,321.6
13032367260,13032366929,0,residential,204,289.2
13032367260,13032366928,0,primary,204,300.1
13032367264,13032366907,0,residential,189,115.9
13032367264,13032367139,0,primary,206,162.6
13032367266,13032331591,0,residential,207,304.4
13032367266,258967486,0,primary,207,355.9
13032367269,13032366922,0,tertiary,205,13.2
13032367269,261210159,0,tertiary,205,111.9
13032420805,9512685421,0,residential,186,296.6
13032420805,13032420855,0,primary,186,255.1
13032420810,13032420880,0,primary,186,152.9
13032420811,13032420880,0,residential,186,112.6
13032420811,13032428366,0,primary,203,153.6
13032420812,13032420881,0,residential,186,95.8
13032420812,13032420891,0,primary,186,53.6
13032420813,13032420891,0,residential,203,18.6
13032420813,13032420881,0,primary,203,54.2
13032420814,13032420893,0,primary,186,50.6
13032420815,13032420892,0,primary,203,49.6
13032420816,13032420894,0,residential,203,109.1
13032420816,13032428370,0,primary,186,151.1
13032420817,13032428370,0,residential,203,192.3
13032420817,13032420894,0,primary,203,150.2
13032420818,13032428313,0,primary,87,241.0
13032420821,13032428308,0,primary,87,250.2
13032420822,13032428364,0,residential,87,219.6
13032420822,13032428327,0,primary,87,203.1
13032420824,13032428334,0,residential,47,222.0
13032420824,3655147966,0,primary,47,215.9
13032420825,13032428339,0,primary,47,244.3
13032420826,13032428335,0,primary,47,253.1
13032420827,13032428341,0,residential,187,196.5
13032420827,13032428349,0,primary,187,154.3
13032420828,13032428349,0,residential,187,113.2
13032420828,13032428341,0,primary,204,154.9
13032420829,13032428355,0,primary,187,53.5
13032420830,13032428355,0,tertiary,204,17.9
13032420830,13032428350,0,primary,204,53.8
13032420831,13032420840,0,residential,204,15.4
13032420831,13032420843,0,primary,187,49.3
13032420832,13032420843,0,residential,204,89.1
13032420832,13032420840,0,primary,204,48.1
13032420835,13032428360,0,residential,204,189.1
13032420835,13032420832,0,primary,204,138.6
13032420836,13032367260,0,primary,204,249.5
13032420837,13032420836,0,residential,204,208.9
13032420837,13032420835,0,primary,204,198.6
13032420838,9512685421,0,primary,203,255.8
13032420840,13032420831,0,residential,204,15.4
13032420840,13032420830,0,primary,204,9.2
13032420840,2401929341,0,residential,204,14.0
13032420843,13032420832,0,residential,204,89.1
13032420843,13032428360,0,primary,187,139.4
13032420843,261118604,0,residential,187,124.8
13032420855,13032420838,0,residential,186,214.3
13032420855,13032420810,0,primary,186,203.9
13032420880,13032420812,0,primary,186,103.5
13032420880,261180882,0,residential,186,123.2
13032420881,13032420811,0,primary,203,104.2
13032420881,261180883,0,residential,203,130.7
13032420891,13032420814,0,primary,186,10.6
13032420891,261212925,0,residential,186,82.0
13032420892,13032420814,0,residential,203,15.9
13032420892,13032420813,0,primary,203,9.5
13032420893,13032420815,0,residential,203,92.5
13032420893,13032420816,0,primary,186,101.0
13032420894,13032420815,0,primary,203,100.1
13032420894,261298169,0,residential,203,139.7
13032428308,13032420818,0,residential,203,209.0
13032428308,13032420817,0,primary,203,200.3
13032428313,13032420822,0,primary,87,217.5
13032428313,13032420821,0,residential,87,225.6
13032428327,3655147966,0,secondary,47,208.1
13032428327,261215999,0,secondary,87,105.4
13032428327,13032428334,0,primary,47,205.4
13032428334,13032420825,0,primary,47,220.0
13032428334,261215998,0,residential,47,130.9
13032428335,13032420825,0,residential,47,228.0
13032428335,13032420824,0,primary,47,229.8
13032428339,13032420826,0,residential,187,212.6
13032428339,13032420827,0,primary,187,204.2
13032428341,13032420826,0,primary,204,204.8
13032428341,261186036,0,residential,204,216.5
13032428349,13032420829,0,primary,187,103.7
13032428349,261215996,0,residential,187,141.2
13032428350,13032420829,0,residential,187,95.7
13032428350,13032420828,0,primary,204,104.2
13032428355,13032420831,0,primary,187,11.6
13032428355,13032420830,0,tertiary,204,17.9
13032428355,261215995,0,tertiary,187,87.5
13032428360,13032420836,0,primary,204,199.5
13032428360,261215991,0,residential,187,225.1
13032428364,13032420821,0,primary,87,227.5
13032428364,261313000,0,residential,88,311.4
13032428366,13032420810,0,residential,186,194.3
13032428366,13032420838,0,primary,203,204.6
13032428370,13032420818,0,primary,203,201.2
13032428370,261204817,0,residential,186,200.0
13034046173,261135228,0,residential,1211,223.5
13034046176,261214608,0,residential,1211,318.5
13038222968,261200681,0,tertiary,205,556.5
13038222968,261200695,0,tertiary,205,636.7
13038222990,261207234,0,residential,204,584.3
13038536265,13032366917,0,primary,205,238.3
13082021974,263985422,0,residential,292,85.3
13097392890,261875356,0,residential,1286,84.6
13097392890,675646163,0,tertiary,1286,113.6
13097392890,27440586,0,secondary,1286,42.1
13097392890,261875457,0,secondary,1286,112.8
13102698769,13704195442,0,motorway_link,358,190.3
13102698769,734844564,0,secondary,358,173.0
13111015319,5753374422,0,primary,783,104.0
13114016685,261185588,0,tertiary,931,240.9
13114016685,261185590,0,tertiary,931,195.4
13114016687,13114016688,0,secondary,931,246.0
13114016687,1370079868,0,secondary,931,223.3
13114016688,13114016687,0,secondary,931,246.0
13114016688,261118423,0,residential,931,292.4
13114016688,1343435596,0,secondary,931,328.5
13114016737,13114016740,0,secondary,931,43.6
13114016738,13114016737,0,residential,931,94.6
13114016738,4794223334,0,secondary,931,113.8
13114016740,13114016768,0,residential,947,15.2
13114016740,13114016744,0,secondary,947,43.8
13114016744,13114016848,0,residential,947,91.6
13114016744,261229187,0,residential,947,114.3
13114016744,13114016747,0,secondary,947,134.7
13114016747,13114016850,0,residential,947,177.0
13114016747,13114016855,0,secondary,947,186.6
13114016748,13114016855,0,residential,947,195.6
13114016748,13114016850,0,secondary,947,186.1
13114016749,13114016856,0,secondary,947,293.0
13114016751,13114016856,0,residential,947,321.0
13114016751,13114016851,0,secondary,947,292.4
13114016768,13114016740,0,residential,947,15.2
13114016768,261201330,0,residential,947,92.7
13114016768,13114016738,0,secondary,931,46.5
13114016848,13114016744,0,residential,947,91.6
13114016848,261250355,0,residential,947,147.6
13114016848,13114016768,0,secondary,947,41.1
13114016850,13114016747,0,residential,947,177.0
13114016850,261155327,0,residential,947,203.0
13114016850,13114016848,0,secondary,947,133.9
13114016851,13114016749,0,residential,947,264.3
13114016851,13114016748,0,secondary,947,229.8
13114016855,13114016749,0,secondary,947,230.2
13114016855,261209239,0,residential,947,246.2
13114016856,261164871,0,secondary,947,370.6
13114016856,261209239,0,residential,947,306.9
13115829501,263351194,0,secondary,157,414.4
13115829501,5758909911,0,secondary,157,448.9
13115829501,263353496,0,residential,157,399.6
13120425058,4332637067,0,motorway_link,558,60.0
13120425058,262187056,0,secondary,558,27.9
13120425061,258017072,0,motorway_link,558,74.6
13120425061,414180821,0,secondary,543,118.2
13121368087,1475214573,0,residential,898,70.5
13121771630,261195838,0,secondary,,
13121771630,261124313,0,secondary,,
13122777724,261212448,0,residential,,
13122777724,261140162,0,residential,,
13122777724,5530337851,0,residential,,
13125744711,1699464731,0,residential,121,620.7
13131867362,261222107,0,residential,815,262.5
13137244387,13137244391,0,secondary,883,222.6
13137244387,250755791,0,secondary,883,266.7
13137244388,259745404,0,secondary,883,141.9
13137244388,13137244390,0,secondary,883,205.3
13137244390,13137244387,0,secondary,883,221.9
13137244391,13137244390,0,residential,883,218.6
13137244391,13137244388,0,secondary,883,206.0
13137244401,250755791,0,secondary,883,368.9
13137244401,261197248,0,residential,883,456.5
13137244401,13137244407,0,secondary,883,446.1
13137244407,262072125,0,secondary,883,558.8
13137244407,13137244401,0,secondary,883,446.1
13147914912,261220068,0,residential,571,372.4
13149232704,261133150,0,secondary,,
13149232704,12989132736,0,secondary,,
13151977790,13151977793,0,motorway_link,595,485.6
13151977790,13151977793,1,emergency_bay,595,485.6
13151977793,250755868,0,motorway_link,595,555.3
13151977795,13151977798,0,motorway_link,595,463.2
13151977795,13151977798,1,emergency_bay,595,463.2
13151977798,26099544,0,motorway_link,595,424.7
13157307710,261331374,0,tertiary,,
13157307710,345104014,0,motorway_link,,
13157307863,345103906,0,motorway_link,,
13157307863,261221579,0,tertiary,,
13165986854,261195370,0,secondary,,
13165986854,3628144307,0,residential,,
13165986854,261153252,0,secondary,,
13171967782,13171967783,0,residential,52,223.7
13171967782,261160350,0,residential,52,269.6
13171967783,13171967785,0,residential,52,212.8
13171967783,13171967782,0,residential,52,223.7
13171967784,13171967782,0,residential,52,220.3
13171967784,13171967785,0,residential,52,209.2
13171967785,13171967784,0,residential,52,209.2
13171967785,409178835,0,residential,52,163.3
13171967850,13171967851,0,residential,52,99.0
13171967850,261181608,0,residential,52,115.0
13171967851,13171967857,0,residential,52,91.5
13171967851,13171967850,0,residential,52,99.0
13171967856,13171967850,0,residential,52,107.3
13171967856,13171967857,0,residential,52,100.3
13171967857,13171967856,0,residential,52,100.3
13171967857,409178834,0,residential,52,112.2
13171967858,13171967860,0,residential,52,302.0
13171967858,13171967859,0,residential,52,294.4
13171967859,13171967858,0,residential,52,294.4
13171967859,409178831,0,residential,52,293.5
13171967860,13171967861,0,residential,52,293.7
13171967860,261181606,0,residential,52,304.5
13171967861,13171967859,0,residential,52,285.9
13171967861,13171967860,0,residential,52,293.7
13173410871,261116793,0,residential,,
13176913134,2650379809,0,secondary,892,48.0
13176913134,257967569,0,secondary,892,115.8
13176913353,26794541,0,primary,319,159.6
13176913353,26794507,0,motorway_link,298,194.3
13176913353,26794540,0,primary,319,205.0
13177202671,345104984,0,primary,,
13177202671,26218710,0,motorway_link,,
13177202674,13177202671,0,primary,,
13177202677,345104958,0,primary,,
13177202677,345104863,0,motorway_link,,
13181241716,257393086,0,tertiary,894,59.6
13181241716,257095290,0,tertiary,894,100.1
13181241716,257167965,0,residential,894,203.6
13181739169,13181739170,0,motorway_link,600,42.3
13181739170,271135088,0,motorway_link,600,94.3
13181739170,13181739172,0,tertiary,895,7.5
13181739172,13181739182,0,motorway_link,895,57.5
13181739172,257110946,0,tertiary,895,84.1
13181739182,271135238,0,motorway_link,895,93.6
13181739182,13181739169,0,tertiary,895,11.7
13182193394,261135064,0,residential,,
13182193394,261135061,0,residential,,
13182193394,261191828,0,residential,,
13182193394,261168243,0,residential,,
13182212515,257167983,0,residential,895,348.5
13182212515,257110946,0,tertiary,895,191.9
13182212515,257095268,0,tertiary,895,382.0
13182416278,261242103,0,residential,816,251.4
13182416278,12202503917,0,secondary,816,80.0
13184555237,33718418,0,secondary,907,242.7
13184555237,704976299,0,secondary,907,176.3
13186273821,261116554,0,tertiary,41,408.8
13186273822,261126659,0,residential,41,359.2
13186273822,13186273821,0,tertiary,41,432.3
13186273978,286471580,0,primary,,
13186273978,6453207316,0,primary,774,849.9
13186273986,305903064,0,primary,,
13186273986,305903072,0,primary,,
13188888000,261217855,0,residential,,
13197424658,261177620,0,secondary,553,819.1
13197424658,261145361,0,secondary,223,742.9
13198863487,261144621,0,secondary,969,183.7
13198863487,261193951,0,secondary,969,82.6
13198863487,5111896064,0,residential,977,136.9
13200946269,13200946270,0,secondary,971,277.3
13200946269,261127041,0,residential,971,283.6
13200946269,261195337,0,secondary,971,236.8
13200946270,13200946269,0,secondary,971,277.3
13200946270,261127063,0,residential,979,299.4
13200946270,414170951,0,secondary,971,330.5
13203841701,1615298741,0,residential,888,212.2
13203841701,13203841702,0,residential,888,246.1
13203841702,13203841707,0,residential,888,266.9
13203841707,261273622,0,residential,888,269.7
13203841707,13249919435,0,tertiary,888,374.7
13203841707,13203841701,0,residential,888,269.0
13204372590,261122476,0,residential,1181,189.5
13204372590,506718154,0,residential,604,321.7
13204372590,261194047,0,residential,604,216.5
13204372590,261227620,0,residential,1181,301.2
13204435919,13204435924,0,tertiary,1181,225.7
13204435919,261172197,0,tertiary,1181,333.5
13204435919,5268571031,0,residential,1181,293.4
13204435924,261227620,0,secondary,1181,238.6
13204435924,13204435919,0,tertiary,1181,225.7
13204435924,261323725,0,secondary,1181,154.3
13204435924,261122476,0,residential,1181,124.7
13206595975,261194047,0,residential,604,140.3
13206595975,261122476,0,residential,1181,87.7
13230033671,261241301,0,residential,305,416.7
13230033671,13230033672,0,residential,305,434.8
13230033672,261311245,0,residential,305,349.4
13230033672,13230033673,0,residential,305,437.0
13230033673,261268558,0,residential,305,441.3
13230033673,13991168616,0,residential,305,463.1
13235066892,737156976,0,residential,,
13235066892,261122942,0,residential,,
13235359541,13235359544,0,trunk,805,767.4
13235359541,13235359544,1,emergency_bay,805,767.4
13235359544,1394127121,0,trunk,805,869.6
13239428213,12251271677,0,residential,1215,825.0
13239428213,261114204,0,residential,1215,864.3
13239428213,261222963,0,residential,674,843.1
13239922152,4099116460,0,tertiary,43,842.8
13239922152,12245126148,0,tertiary,43,806.4
13248096538,3194991646,0,tertiary,,
13248096538,3194991646,1,busway,,
13248096538,261270979,0,tertiary,,
13248096600,270856200,0,primary,,
13248096600,270856123,0,primary,,
13248321907,13248321914,0,tertiary,,
13248321907,3259360444,0,tertiary,,
13248321907,13248321910,0,busway,,
13248321910,13248321911,0,tertiary,,
13248321910,13248321914,0,tertiary,,
13248321911,13248321910,0,tertiary,,
13248321911,13248321914,0,busway,,
13248321911,261198121,0,tertiary,,
13248321914,13248321910,0,tertiary,,
13248321914,13248321907,0,tertiary,,
13248321916,5885767568,0,tertiary,,
13248321916,3259360444,0,tertiary,,
13248759709,261270977,0,tertiary,803,844.3
13248759709,13248759710,0,tertiary,803,756.5
13248759709,261213243,0,residential,803,754.0
13248759710,13248759709,0,tertiary,803,756.5
13248759710,13248759711,0,tertiary,803,673.0
13248759711,13248759710,0,tertiary,803,673.0
13248759711,13248759716,0,tertiary,803,594.0
13248759711,261283818,0,residential,803,573.8
13248759716,13248759711,0,tertiary,803,594.0
13248759716,13248759717,0,tertiary,803,523.0
13248759717,261135621,0,residential,803,347.2
13248759717,13248759716,0,tertiary,803,523.0
13248759717,13248759718,0,tertiary,803,464.7
13248759718,13248759717,0,tertiary,803,464.7
13248759718,13248759719,0,tertiary,803,423.5
13248759719,261224553,0,residential,803,216.3
13248759719,13248759718,0,tertiary,803,423.5
13248759719,414186399,0,tertiary,803,406.1
13248795135,261151960,0,residential,975,211.8
13248795135,7462153699,0,secondary,975,191.4
13248795135,5893175583,0,secondary,967,304.1
13248860372,261130271,0,residential,,
13248860372,13248860374,0,residential,,
13248860372,13248860374,1,residential,,
13248860374,261130272,0,residential,,
13248860374,13248860372,0,residential,,
13248860374,13248860372,1,residential,,
13248866802,270856128,0,unclassified,,
13248866802,270856096,0,unclassified,,
13248866802,270856126,0,unclassified,,
13249818895,261122473,0,residential,605,143.9
13249818895,261339542,0,tertiary,605,229.6
13249919435,261273626,0,tertiary,888,472.2
13249919435,13203841707,0,tertiary,888,374.7
13250520832,261242103,0,unclassified,816,374.8
13250520832,261109986,0,tertiary,816,281.4
13251997127,7533979397,0,primary,,
13251997127,13251997131,0,primary_link,,
13251997131,261169826,0,tertiary,,
13251997131,7533979397,0,tertiary,,
13261435459,261209196,0,primary,,
13261435459,13261435465,0,primary,,
13261435465,261334152,0,primary,,
13261435465,261327753,0,primary,,
13261435465,13261435467,0,primary,,
13261435467,261184696,0,primary,,
13261435467,261334152,0,primary,,
13264824439,27549000,0,motorway,,
13276011051,13276011054,0,motorway,886,78.6
13276011051,13276011054,1,emergency_bay,886,78.6
13276011054,11544798466,0,motorway,887,40.2
13276011054,13276011051,0,emergency_bay,886,78.6
13276818650,739188012,0,secondary,933,106.4
13276818650,707916304,0,secondary,933,12.0
13276818650,261246184,0,residential,933,78.5
13283860255,1980577617,0,primary,896,412.8
13284309237,13768713854,0,secondary,938,64.4
13284309237,13792612437,0,secondary,737,48.0
13284309248,13792612437,0,secondary,737,38.0
13284309248,13792612455,0,secondary,737,36.5
13286230176,4903386318,0,tertiary,,
13286230176,4903386321,0,tertiary,,
13286230176,261160318,0,residential,,
13288027306,261131943,0,residential,172,538.8
13288027306,13288027308,0,residential,172,588.9
13288027307,13288027306,0,residential,172,476.2
13288027307,261213349,0,residential,172,363.7
13288027308,261199251,0,residential,172,768.6
13288027309,13288027355,0,residential,172,621.8
13288027309,13288027307,0,residential,172,541.9
13288027355,261169870,0,residential,172,603.4
13288027355,261214486,0,residential,172,710.9
13288027356,13288027307,0,residential,172,428.6
13288027356,13288027355,0,residential,172,511.0
13297249471,13297249485,0,tertiary,,
13297249471,13297249481,0,tertiary,,
13297249474,13297249481,0,tertiary,,
13297249474,261252256,0,tertiary,,
13297249474,737157632,0,residential,,
13297249481,13297249474,0,tertiary,,
13297249481,13297249471,0,tertiary,,
13297249485,13297249471,0,tertiary,,
13297249485,737157627,0,residential,,
13297249485,261221337,0,tertiary,,
13328483673,261286530,0,residential,,
13328483673,261118457,0,residential,,
13328483681,261170742,0,residential,,
13328483681,261299913,0,residential,,
13328573644,33404757,0,secondary,560,143.9
13328573644,262185926,0,secondary,560,184.8
13337933097,261141429,0,residential,,
13337933097,3182211983,0,residential,,
13337933097,3182211986,0,residential,,
13364230350,261208331,0,secondary,,
13364230350,4336223187,0,secondary,,
13364433157,262247588,0,residential,680,69.1
13365905035,3211910371,0,tertiary,342,31.2
13365905035,261249404,0,residential,342,119.3
13365905035,2016951877,0,tertiary,342,39.5
13375178046,5893114044,0,tertiary,147,517.6
13375178046,5893114052,0,secondary,147,503.4
13382257162,1283483533,0,residential,917,220.1
13389424473,261209323,0,residential,,
13389424474,261141895,0,secondary,,
13389424474,261209322,0,secondary,,
13389424474,13389424473,0,secondary_link,,
13393681438,13393681441,0,residential,708,794.6
13393681438,261219255,0,tertiary,708,778.3
13393681441,13393681438,0,residential,708,794.6
13393681441,4829214004,0,tertiary,708,837.5
13393681441,261276444,0,residential,709,752.1
13394250624,387569278,0,motorway_link,707,815.7
13394250624,3003898632,0,emergency_bay,707,812.0
13394300238,261142295,0,primary,,
13432892140,261139144,0,residential,627,275.9
13432892140,261139147,0,residential,627,178.6
13432892140,13991160554,0,residential,627,266.2
13443857087,13010869013,0,secondary,1186,147.7
13454330854,1610885957,0,residential,1182,214.9
13454330854,287215753,0,residential,1182,202.8
13454332212,102825447,0,secondary,1183,410.1
13454332212,2174877452,0,secondary,1183,418.0
13456767157,1370022153,0,secondary,129,776.0
13456767157,262077482,0,residential,129,828.5
13456767157,3921165858,0,secondary,129,840.4
13461303858,713057030,0,secondary,700,65.0
13461303860,349821018,0,secondary,700,30.7
13461303860,13461303858,0,secondary,700,48.1
13463445489,237641284,0,residential,,
13465142312,8078963684,0,tertiary,606,481.6
13465142312,261224532,0,residential,605,509.8
13465142312,8078963688,0,tertiary,606,486.1
13465458893,5710403566,0,tertiary,606,495.7
13465458893,2149670613,0,tertiary,578,534.8
13479686910,6530563822,0,primary,634,7.4
13479686910,13479686921,0,tertiary,634,12.8
13479686912,261117985,0,residential,634,387.5
13479686912,261117984,0,residential,634,401.1
13479686912,261117970,0,tertiary,634,408.7
13479686915,261155619,0,residential,634,136.0
13479686915,13479686917,0,tertiary,634,136.8
13479686917,261134368,0,residential,634,186.8
13479686917,13479686919,0,tertiary,634,236.9
13479686919,261155620,0,residential,634,305.2
13479686919,13479686912,0,tertiary,634,337.3
13479686921,13479686915,0,tertiary,634,58.8
13520165401,261144524,0,residential,853,126.5
13520352477,261158155,0,residential,852,378.3
13520352477,261266711,0,residential,852,578.2
13520352477,261229180,0,residential,852,478.4
13520352477,261230014,0,residential,852,480.1
13520352484,261158131,0,residential,852,434.6
13520352484,261224614,0,residential,852,617.1
13520352484,261230018,0,residential,852,545.5
13520352484,261229180,0,residential,852,501.1
13522953286,261122195,0,tertiary,,
13522953286,261122194,0,residential,,
13522953286,261191403,0,tertiary,,
13525138853,261248442,0,secondary,1060,287.3
13525138853,13525138854,0,secondary_link,1060,290.4
13525138854,261248442,0,unclassified,1060,307.0
13525138854,418158481,0,unclassified,1060,311.5
13525138856,418158481,0,secondary,1060,328.3
13525138856,13525138854,0,secondary_link,1060,326.7
13525158413,938897710,0,unclassified,,
13535536121,261095894,0,residential,,
13535565652,13620923674,0,motorway,,
13535605579,8710488793,0,motorway,,
13535605579,13721817536,0,motorway,,
13541633843,345108429,0,secondary,,
13541633844,345108431,0,secondary,,
13562941169,13562941172,0,residential,241,763.2
13562941169,2412572913,0,residential,1256,635.8
13562941169,1324316159,0,tertiary,241,820.9
13562941172,13562941169,0,residential,241,763.2
13562941172,1308245884,0,tertiary,240,728.0
13562941176,261126706,0,residential,240,757.0
13562941176,13562941172,0,tertiary,240,773.8
13570573764,728734247,0,secondary,1133,140.2
13570573764,728734752,0,secondary,1126,14.5
13579902103,9905384762,0,primary_link,1133,69.4
13579902103,13579902108,0,primary_link,1133,66.9
13579902105,728733823,0,primary,1133,101.1
13579902105,9905384762,0,primary_link,1133,93.2
13579902106,13579902105,0,primary_link,1126,93.0
13579902106,3192231824,0,primary,1126,83.3
13579902108,13579902105,0,primary,1133,91.1
13610812138,250278855,0,secondary,129,587.0
13610812138,257154258,0,secondary,129,783.9
13620923669,385632619,0,motorway,,
13620923669,13620923674,0,motorway_link,,
13620923674,9168949780,0,motorway,,
13648970480,375653005,0,residential,803,623.7
13650951492,369886248,0,secondary,937,125.8
13650951492,261198937,0,residential,937,133.4
13650951492,369886250,0,secondary,937,95.7
13650951497,369872430,0,secondary,930,102.7
13650951497,261156559,0,secondary,930,63.4
13650951497,369881687,0,residential,930,52.7
13650956312,349237708,0,secondary,929,111.3
13650956312,261164759,0,secondary,929,182.7
13652486850,261316699,0,residential,,
13652486850,735959624,0,residential,,
13659986870,256591534,0,secondary,1309,321.2
13659986870,11943616274,0,secondary,1308,316.5
13660085733,1309509960,0,secondary,242,223.1
13660085733,13660085736,0,secondary_link,242,210.4
13660085736,1309509963,0,secondary,226,244.5
13660098641,1324341001,0,secondary,151,410.6
13660098641,1310666911,0,secondary,151,439.4
13673011998,13716952107,0,unclassified,949,251.6
13673011998,261198985,0,unclassified,949,254.5
13673011998,261198986,0,unclassified,949,340.7
13673012076,261210821,0,residential,950,332.7
13673012076,13709817306,0,residential,950,327.4
13673012076,261143246,0,residential,950,309.5
13673012104,261176532,0,tertiary,43,738.3
13673012104,1314248310,0,tertiary,43,737.1
13680607290,13683360850,0,residential,,
13680607382,13680607389,0,residential,,
13680607382,13680607385,0,residential,,
13680607385,261156139,0,secondary,,
13680607385,13683360851,0,secondary,,
13680607385,13680607382,0,residential,,
13680607389,13680607390,0,residential,,
13680607389,13680607382,0,residential,,
13680607390,13680607389,0,residential,,
13680607390,261162892,0,tertiary,,
13680607390,261115395,0,tertiary,,
13680607461,13680607462,0,residential,,
13680607461,261162893,0,tertiary,,
13680607461,261162892,0,tertiary,,
13680607462,13680607461,0,residential,,
13680607462,11028690140,0,residential,,
13683360850,13680607290,0,residential,,
13683360850,13683360851,0,residential,,
13683360851,261115377,0,secondary,,
13683360851,13680607385,0,secondary,,
13683360851,13683360850,0,residential,,
13683366898,261162893,0,tertiary,,
13683366898,261148224,0,tertiary,,
13683366920,261290069,0,tertiary,,
13683366920,261148224,0,tertiary,,
13683470190,13683476088,0,residential,,
13683470190,261290071,0,residential,,
13683476088,13683470190,0,residential,,
13683476088,261163397,0,residential,,
13683476088,261148226,0,tertiary,,
13683476088,261148224,0,tertiary,,
13684087027,733197625,0,unclassified,,
13684087054,261266659,0,residential,,
13684087054,13684087065,0,residential,,
13684087060,261129202,0,residential,,
13684087060,261282787,0,residential,,
13684087060,261148227,0,tertiary,,
13684087060,13684087065,0,tertiary,,
13684087065,13684087060,0,tertiary,,
13684087065,261148226,0,tertiary,,
13684087065,13684087054,0,residential,,
13684088574,261135684,0,tertiary,,
13684088574,13684088779,0,tertiary,,
13684088574,261148227,0,tertiary,,
13684088574,261148228,0,tertiary,,
13684088669,12236606133,0,residential,,
13684088669,261307372,0,residential,,
13684088669,261141505,0,tertiary,,
13684088669,261148228,0,tertiary,,
13684088779,261302224,0,tertiary,,
13684088779,13684088574,0,tertiary,,
13685194532,13685194533,0,residential,,
13685194532,261221027,0,secondary,,
13685194532,261210203,0,residential,,
13685194533,733197652,0,secondary,,
13685194533,261210200,0,residential,,
13685194537,10584304472,0,secondary_link,,
13685194537,261162889,0,secondary,,
13685233007,13685233008,0,residential,,
13685233007,261126517,0,residential,,
13685233007,733197658,0,secondary,,
13685233008,13685233007,0,residential,,
13685233008,261126410,0,residential,,
13685233008,261221025,0,secondary,,
13685346978,261115395,0,tertiary,,
13685346978,261162889,0,tertiary,,
13685346978,261248469,0,tertiary,,
13685346978,13685346979,0,tertiary,,
13685346979,261220907,0,tertiary,,
13685346979,13685346978,0,tertiary,,
13685346983,261162889,0,secondary,,
13685346983,10584304472,0,secondary,,
13685465645,261155055,0,residential,,
13685465645,261095878,0,residential,,
13685465716,261101101,0,residential,,
13685465716,13685465719,0,residential,,
13685465719,261155063,0,residential,,
13685465719,365250970,0,residential,,
13685690178,13716952241,0,secondary,643,527.7
13685690178,261221024,0,secondary,643,701.8
13685690178,733197938,0,secondary_link,643,517.7
13685690197,13716952246,0,secondary,643,476.5
