id,hour,dayofweek,spd_lag1_avg,no2_lag1_avg,pm25_lag1_avg
140,7,3,41.84284,31.369999999999997,10.59
140,7,4,45.06152,19.8,7.743333333333333
140,7,5,39.026495,8.98,1.73
140,7,6,43.049845,16.646666666666665,3.1799999999999997
140,8,0,24.408323333333332,23.923333333333336,6.766666666666667
140,8,1,43.45218,26.0175,2.3825
140,8,2,47.958332,27.514999999999997,14.257499999999999
140,8,3,43.18395666666667,30.546666666666667,15.96
140,8,4,48.2802,23.16,7.55
140,8,5,39.267896,10.346666666666666,1.55
140,8,6,54.181113333333336,19.776666666666667,5.433333333333334
140,9,0,43.45218,25.037500000000005,5.955000000000001
140,9,1,47.314596,26.75,1.28
140,9,2,47.073195,24.97,10.136666666666667
140,9,3,44.79329666666666,30.317500000000006,15.4275
140,9,4,47.47553,25.506666666666664,9.729999999999999
140,9,5,41.440505,14.176666666666668,1.9233333333333331
140,9,6,47.073195,24.11,14.8
140,10,0,37.55126666666667,27.30333333333333,6.8066666666666675
140,10,1,52.464484000000006,28.416666666666668,6.336666666666666
140,10,2,46.134413333333335,28.485,11.157499999999999
140,10,3,47.20730666666666,29.536666666666665,11.590000000000002
140,10,4,49.353093333333334,25.73,10.833333333333334
140,10,5,37.980424,15.125,1.97
140,10,6,47.314596,27.49,17.169999999999998
140,11,0,34.06436333333333,29.61,7.5
140,11,1,41.03817,27.064999999999998,3.895
140,11,2,48.01197666666667,31.340000000000003,15.0
140,11,3,40.50172333333334,28.897499999999997,7.767500000000001
140,11,4,43.18395666666667,28.127499999999998,12.347500000000002
140,11,5,41.84284,17.736666666666668,2.2433333333333336
140,11,6,43.45218,31.1725,15.192499999999999
140,12,0,37.01482,29.4375,9.442499999999999
140,12,1,36.049216,24.766666666666666,3.3833333333333337
140,12,2,36.612485,33.0325,21.1875
140,12,3,37.980424,27.563333333333333,8.603333333333333
140,12,4,41.84284,27.25,15.05
140,12,5,41.199104,18.11,2.5
140,12,6,49.487205,27.400000000000002,15.5
140,13,0,35.40548,22.74,8.01
140,13,1,44.417784,24.4075,9.895
140,13,2,42.164708000000005,24.153333333333336,12.306666666666667
140,13,3,45.06152,21.30666666666667,6.076666666666667
140,13,4,46.67086,20.41,11.932500000000001
140,13,5,42.486576,15.223333333333334,2.1566666666666667
140,13,6,47.073195,16.142500000000002,11.7525
140,14,0,48.602067999999996,13.9625,7.505
140,14,1,43.130311999999996,27.55333333333333,10.346666666666666
140,14,2,44.25685,8.657499999999999,1.4024999999999999
140,14,3,44.417784,13.01,2.49
140,14,4,49.084869999999995,16.21,7.359999999999999
140,14,5,47.958332,10.7575,1.5975000000000001
140,14,6,52.30355,12.089999999999998,10.273333333333333
140,15,0,38.892383333333335,7.896666666666667,6.54
140,15,1,38.62416,22.93,4.1525
140,15,2,34.60081,9.15,1.28
140,15,3,35.083612,9.64,2.4233333333333333
140,15,4,35.40548,10.85,5.4425
140,15,5,48.816646666666664,10.943333333333333,1.7299999999999998
140,15,6,45.59796666666667,11.046666666666667,7.91
140,16,0,41.30639333333333,11.0775,8.122499999999999
140,16,1,45.705256,12.549999999999999,2.8333333333333335
140,16,2,33.79614,8.716666666666667,0.8966666666666666
140,16,3,34.761744,9.305,3.4425
140,16,4,41.520972,8.453333333333333,4.6033333333333335
140,16,5,44.52507333333333,14.469999999999999,2.0366666666666666
140,16,6,50.855144,6.5125,6.779999999999999
140,17,0,38.302292,7.786666666666666,10.04
140,17,1,43.18395666666667,9.823333333333332,1.9366666666666668
140,17,2,44.095916,10.625,1.2
140,17,3,39.160606666666666,6.836666666666667,4.14
140,17,4,39.42883,8.2775,3.6424999999999996
140,17,5,45.59796666666667,13.76,1.76
140,17,6,45.59796666666667,5.696666666666666,3.6933333333333334
140,18,0,38.624159999999996,1.5566666666666666,12.589999999999998
140,18,1,45.59796666666667,13.520000000000001,2.1325
140,18,2,36.74659666666667,9.916666666666666,0.9633333333333334
140,18,3,40.877235999999996,10.2625,2.0375
140,18,4,48.923936,11.01,3.486666666666667
140,18,5,41.574616666666664,13.086666666666666,1.5366666666666664
140,18,6,45.463854999999995,9.3425,3.9524999999999997
140,19,0,41.30639333333333,3.4249999999999994,7.415
140,19,1,46.348991999999996,11.770000000000001,1.9466666666666665
140,19,2,46.402636666666666,11.6475,0.8175
140,19,3,46.67086,8.94,2.9233333333333333
140,19,4,45.866189999999996,15.770000000000001,4.55
140,19,5,43.45218,15.544999999999998,2.145
140,19,6,49.353093333333334,13.686666666666667,4.486666666666667
140,20,0,42.379286666666665,4.9799999999999995,6.566666666666666
140,20,1,45.86619,8.5625,1.6
140,20,2,42.164708,11.11,1.6666666666666667
140,20,3,47.958332,13.819999999999999,3.8733333333333335
140,20,4,46.67086,17.39,7.685
140,20,5,42.91573333333333,14.686666666666667,1.55
140,20,6,44.739652,12.595,4.6425
140,21,0,41.84284,7.34,6.745
140,21,1,45.32974333333333,6.94,1.2166666666666666
140,21,2,49.88954,12.3825,0.8675
140,21,3,48.2802,12.942499999999999,3.115
140,21,4,49.084869999999995,15.813333333333333,5.68
140,21,5,42.379286666666665,14.755,1.425
140,21,6,43.774048,15.893333333333334,4.066666666666666
140,22,0,45.463854999999995,15.806666666666667,6.626666666666666
140,22,1,49.08487,6.38,1.835
140,22,2,45.463854999999995,13.183333333333332,0.8966666666666666
140,22,3,43.774048,15.776666666666666,3.2166666666666672
140,22,4,47.958332,20.1175,8.4975
140,22,5,40.877235999999996,16.04,1.5766666666666669
140,22,6,47.20730666666666,18.05,5.023333333333333
140,23,0,47.636464000000004,40.9875,8.7
140,23,1,44.095916,15.339999999999998,1.8233333333333335
140,23,2,43.98862666666667,18.906666666666666,53.85
140,23,3,43.45218,21.2425,5.575
140,23,4,41.842839999999995,24.48,9.873333333333333
140,23,5,45.061519999999994,14.9525,3.5200000000000005
140,23,6,42.64751,21.82,6.02
141,0,1,36.47837333333333,61.085,23.0
141,0,2,30.175124999999998,30.439999999999998,9.135
141,0,3,47.073195,13.623333333333333,1.1133333333333333
141,0,4,40.635835,34.95333333333333,9.306666666666667
141,0,5,41.84284,26.893333333333334,11.973333333333334
141,0,6,43.72040333333333,10.5175,2.23
141,1,0,42.647510000000004,16.06,6.663333333333334
141,1,1,44.25685,43.949999999999996,20.653333333333332
141,1,2,42.486576,33.47,11.843333333333334
141,1,3,43.45218,16.285,1.7675
141,1,4,38.624159999999996,37.875,14.594999999999999
141,1,5,48.2802,36.1075,24.8125
141,1,6,43.45218,12.066666666666668,3.7433333333333336
141,2,0,41.84284,17.7175,6.8075
141,2,1,41.440505,42.86,27.55
141,2,2,38.221824999999995,34.792500000000004,27.775
141,2,3,38.221825,19.09,1.9233333333333331
141,2,4,35.807815,35.27333333333333,14.69
141,2,5,45.06152,40.87,24.090000000000003
141,2,6,39.42883,10.97,1.8475000000000001
141,3,0,39.160606666666666,17.430000000000003,6.09
141,3,1,37.01482,39.70333333333333,31.78333333333333
141,3,2,47.47553,31.52,28.563333333333333
141,3,3,39.160606666666666,19.225,1.8
141,3,4,38.62416,28.884999999999998,10.4875
141,3,5,45.06152,42.233333333333334,31.44666666666667
141,3,6,46.67086,10.736666666666666,1.9633333333333336
141,4,0,37.55126666666666,17.755,5.9025
141,4,1,34.60081,32.0,31.740000000000002
141,4,2,41.84284,30.03,26.162500000000005
141,4,3,35.94192666666667,20.046666666666667,1.3833333333333335
141,4,4,32.1868,27.090000000000003,11.576666666666668
141,4,5,42.379286666666665,41.235,39.6475
141,4,6,47.47553,16.84,2.5875
141,5,0,39.160606666666666,20.156666666666666,5.666666666666667
141,5,1,36.47837333333333,29.936666666666667,33.06666666666667
141,5,2,35.94192666666667,30.12,24.676666666666666
141,5,3,32.99147,24.6775,2.375
141,5,4,37.55126666666666,26.367499999999996,11.854999999999999
141,5,5,43.049845,33.07666666666666,30.39
141,5,6,47.20730666666666,17.366666666666664,3.1033333333333335
141,6,0,35.40548,22.3525,6.1925
141,6,1,38.624159999999996,25.365,27.005
141,6,2,37.01482,29.613333333333333,23.343333333333334
141,6,3,41.199104,25.8,2.716666666666667
141,6,4,37.658556,26.096666666666664,10.806666666666667
141,6,5,40.2335,8.095,3.48
141,6,6,46.670860000000005,16.8625,3.5574999999999997
141,7,0,38.62416,23.376666666666665,5.796666666666667
141,7,1,37.658556,22.27,9.32
141,7,2,37.55126666666667,27.315,23.054999999999996
141,7,3,41.199104,26.672500000000003,9.057500000000001
141,7,4,37.658556,16.326666666666664,8.770000000000001
141,7,5,37.28304333333333,5.14,1.4233333333333331
141,7,6,40.76994666666667,17.986666666666668,3.5
141,8,0,44.095916,22.87,6.4925
141,8,1,43.854515,23.19666666666667,2.5533333333333332
141,8,2,39.96527666666666,24.066666666666666,15.463333333333333
141,8,3,40.50172333333333,26.38,15.0
141,8,4,39.42883,21.3475,10.165
141,8,5,33.796139999999994,7.3149999999999995,1.405
141,8,6,45.86619,20.615000000000002,6.5875
141,9,0,47.314595999999995,24.83666666666667,6.333333333333333
141,9,1,39.589764,25.2975,1.4925000000000002
141,9,2,43.45218,21.0875,11.9525
141,9,3,44.417784,25.695,15.98
141,9,4,38.892383333333335,22.41,12.653333333333334
141,9,5,39.26789599999999,10.156666666666666,1.9366666666666668
141,9,6,43.45218,25.41,13.680000000000001
141,10,0,45.383388000000004,30.059999999999995,9.156666666666666
141,10,1,43.774048,25.516666666666666,5.946666666666668
141,10,2,39.160606666666666,22.12,11.373333333333333
141,10,3,40.76994666666666,25.543333333333333,13.513333333333334
141,10,4,42.486576,23.1575,12.49
141,10,5,37.658556,11.6725,2.355
141,10,6,42.164708000000005,27.256666666666668,17.86
141,11,0,40.50172333333333,27.965,7.7799999999999985
141,11,1,37.55126666666667,23.054999999999996,2.9225
141,11,2,36.21015,26.744999999999994,16.0475
141,11,3,36.47837333333333,25.363333333333333,11.950000000000001
141,11,4,37.28304333333333,24.439999999999998,14.729999999999999
141,11,5,37.980424,14.306666666666667,2.42
141,11,6,44.52507333333333,27.962499999999995,20.884999999999998
141,12,0,39.911632,28.660000000000004,9.886666666666667
141,12,1,32.99147,21.959999999999997,3.28
141,12,2,39.026495,30.296666666666667,28.599999999999998
141,12,3,35.40548,24.86,12.942499999999999
141,12,4,37.336687999999995,24.240000000000002,15.182500000000001
141,12,5,37.658556,18.373333333333335,3.1666666666666665
141,12,6,46.268525,29.16,20.343333333333334
141,13,0,35.40548,22.775,10.05
141,13,1,34.118007999999996,20.025,9.6625
141,13,2,34.06436333333333,18.815,12.8575
141,13,3,37.01482,18.716666666666665,6.909999999999999
141,13,4,38.08771333333333,17.14,11.243333333333334
141,13,5,37.28304333333333,13.485000000000001,2.5025
141,13,6,42.64751,18.5,16.017500000000002
141,14,0,37.336687999999995,12.463333333333333,7.0
141,14,1,38.355936666666665,23.44666666666667,9.5
141,14,2,43.049845,5.683333333333334,1.4866666666666666
141,14,3,37.980424,7.5725,3.5450000000000004
141,14,4,39.160606666666666,11.612500000000002,9.8375
141,14,5,37.28304333333333,7.8500000000000005,1.4233333333333331
141,14,6,43.18395666666667,7.07,10.926666666666668
141,15,0,38.892383333333335,5.724999999999999,6.7775
141,15,1,39.697053333333336,18.1575,3.9425000000000003
141,15,2,36.21015,5.9433333333333325,1.2833333333333334
141,15,3,40.635835,0.7466666666666667,2.8966666666666665
141,15,4,40.555368,9.01,5.836666666666666
141,15,5,40.2335,6.0299999999999985,1.5675
141,15,6,41.03817,2.95,8.7125
141,16,0,43.45218,9.516666666666666,6.883333333333333
141,16,1,41.574616666666664,8.163333333333334,2.526666666666667
141,16,2,40.635835,7.745,1.1524999999999999
141,16,3,41.03817,1.755,4.1450000000000005
141,16,4,36.21015,4.696666666666666,5.386666666666667
141,16,5,37.28304333333333,9.273333333333333,3.026666666666667
141,16,6,44.095916,-0.18666666666666654,9.336666666666666
141,17,0,35.727348,2.835,10.969999999999999
141,17,1,41.574616666666664,6.7749999999999995,1.8950000000000002
141,17,2,39.42883,5.873333333333334,0.9633333333333334
141,17,3,43.98862666666667,8.616666666666667,4.1000000000000005
141,17,4,44.25685,8.86,5.01
141,17,5,34.118007999999996,9.27,1.8350000000000002
141,17,6,40.555368,-4.015,3.8175
141,18,0,38.302292,2.3333333333333335,13.396666666666667
141,18,1,42.111063333333334,13.08,2.6666666666666665
141,18,2,48.2802,7.6525,0.9125
141,18,3,45.59796666666667,5.599999999999999,2.2025
141,18,4,48.602067999999996,5.363333333333333,6.13
141,18,5,35.94192666666667,8.983333333333333,2.2566666666666664
141,18,6,46.268525,4.166666666666667,4.579999999999999
141,19,0,38.892383333333335,3.8925,8.557500000000001
141,19,1,43.45218,5.486666666666667,2.483333333333333
141,19,2,44.25685000000001,7.4433333333333325,0.8366666666666666
141,19,3,43.18395666666667,6.436666666666667,2.7566666666666664
141,19,4,41.30639333333333,12.9475,5.875
141,19,5,40.555368,11.855,2.5675
141,19,6,45.59796666666667,7.1499999999999995,4.32
141,20,0,39.96527666666667,-1.7233333333333336,7.213333333333334
141,20,1,40.555368,4.1725,1.9024999999999999
141,20,2,40.877235999999996,11.2525,0.865
141,20,3,42.379286666666665,9.053333333333333,3.7566666666666664
141,20,4,41.520972,13.690000000000001,6.756666666666666
141,20,5,36.371083999999996,12.836666666666668,2.0
141,20,6,41.440505,5.2925,4.2575
141,21,0,44.52507333333333,1.6866666666666668,6.4366666666666665
141,21,1,43.130311999999996,-0.8233333333333336,1.4900000000000002
141,21,2,41.520972,9.916666666666666,0.96
141,21,3,46.13441333333333,10.5125,3.615
141,21,4,39.589764,15.625,7.25
141,21,5,32.45502333333334,11.7675,0.7725
141,21,6,43.72040333333334,9.256666666666666,4.613333333333333
141,22,0,41.84284,10.8825,7.9975
141,22,1,45.06152,-0.19500000000000006,1.2574999999999998
141,22,2,42.245175,10.285,0.865
141,22,3,41.199104,12.700000000000001,3.706666666666666
141,22,4,41.520972,21.429999999999996,7.626666666666668
141,22,5,37.658556,11.113333333333335,1.0266666666666666
141,22,6,47.20730666666666,13.12,4.807499999999999
141,23,0,41.03817,37.666666666666664,8.049999999999999
141,23,1,38.35593666666667,14.17,3.2933333333333334
141,23,2,49.889540000000004,13.813333333333333,0.91
141,23,3,40.2335,21.5275,6.0075
141,23,4,45.86619,24.427500000000002,9.0475
141,23,5,40.23350000000001,12.31,1.7966666666666669
141,23,6,42.808443999999994,21.603333333333335,7.486666666666667
142,0,1,35.40548,69.16,19.919999999999998
142,0,2,39.160606666666666,35.660000000000004,35.199999999999996
142,0,3,40.877235999999996,15.75,2.7975
142,0,4,39.42883,35.67666666666667,28.043333333333333
142,0,5,42.379286666666665,30.774999999999995,13.597500000000002
142,0,6,40.555368,12.786666666666667,3.1933333333333334
142,1,0,41.520972,17.015,10.695
142,1,1,43.45218,50.21666666666666,23.330000000000002
142,1,2,39.267896,43.9975,44.82
142,1,3,40.2335,21.376666666666665,6.756666666666667
142,1,4,44.25685,42.49,22.5275
142,1,5,46.670860000000005,47.48,18.59
142,1,6,44.25685,13.905000000000001,4.1450000000000005
142,2,0,38.221825,15.74,7.09
142,2,1,40.877235999999996,49.92,26.1475
142,2,2,42.64751,45.38666666666666,45.04333333333333
142,2,3,36.47837333333333,17.0725,1.8275
142,2,4,30.979795,42.70666666666667,12.063333333333333
142,2,5,39.026495000000004,54.0725,34.315
142,2,6,50.96243333333333,14.340000000000002,2.41
142,3,0,42.64751,15.4525,6.45
142,3,1,39.160606666666666,50.55666666666667,36.053333333333335
142,3,2,45.06152,42.44,42.275
142,3,3,36.21015,14.626666666666667,1.2566666666666666
142,3,4,37.81949,39.405,13.335
142,3,5,47.47553,54.199999999999996,45.846666666666664
142,3,6,46.134413333333335,14.576666666666668,2.3733333333333335
142,4,0,37.01482,14.796666666666667,6.873333333333334
142,4,1,37.01482,38.6025,32.7125
142,4,2,40.76994666666667,36.92333333333334,35.62
142,4,3,32.1868,16.884999999999998,1.625
142,4,4,28.96812,32.42666666666667,11.449999999999998
142,4,5,45.06152,54.72,55.879999999999995
142,4,6,47.47553,17.255,2.84
142,5,0,45.06152,20.3925,6.6825
142,5,1,39.697053333333336,32.20333333333333,31.51
142,5,2,40.2335,38.7875,26.815
142,5,3,39.697053333333336,19.496666666666666,2.22
142,5,4,39.026495,25.02333333333333,7.896666666666667
142,5,5,34.60081,41.185,29.14
142,5,6,43.98862666666667,20.316666666666666,2.4966666666666666
142,6,0,38.302292,22.873333333333335,7.090000000000001
142,6,1,39.026495,30.125,17.425
142,6,2,37.658556,38.32,22.263333333333335
142,6,3,42.486576,30.146666666666665,3.5766666666666667
142,6,4,39.160606666666666,27.3125,7.9325
142,6,5,34.118007999999996,6.103333333333334,3.1266666666666665
142,6,6,41.03817,21.14,3.2625
142,7,0,43.72040333333334,19.03,6.156666666666666
142,7,1,40.50172333333333,25.680000000000003,9.22
142,7,2,42.91573333333333,36.86333333333334,20.58
142,7,3,38.946028,34.28,9.0975
142,7,4,40.50172333333333,21.44333333333333,7.603333333333334
142,7,5,36.371083999999996,5.1025,1.9525000000000001
142,7,6,49.353093333333334,21.89,3.36
142,8,0,41.440505,21.7125,6.4225
142,8,1,42.245175,27.02333333333333,2.3333333333333335
142,8,2,43.130312,30.785000000000004,13.45
142,8,3,41.84284,35.60666666666666,14.726666666666665
142,8,4,41.30639333333333,25.3125,7.857499999999999
142,8,5,42.164708000000005,7.696666666666667,2.8866666666666667
142,8,6,46.67086,24.465,6.115
142,9,0,45.705256,25.37,6.81
142,9,1,43.049845,26.875,1.7974999999999999
142,9,2,43.72040333333333,30.063333333333333,13.37
142,9,3,44.417784,37.292500000000004,16.335
142,9,4,43.98862666666667,28.05333333333333,9.64
142,9,5,38.221824999999995,12.7225,1.7875
142,9,6,46.402636666666666,27.256666666666664,12.079999999999998
142,10,0,39.697053333333336,27.6125,7.4525
142,10,1,48.01197666666667,30.326666666666668,7.7700000000000005
142,10,2,40.76994666666666,32.44,14.6825
142,10,3,44.739652,36.14000000000001,15.363333333333335
142,10,4,42.379286666666665,29.09,12.46
142,10,5,39.911632,12.896666666666667,1.9900000000000002
142,10,6,48.2802,31.7175,21.945
142,11,0,38.624159999999996,29.063333333333333,8.343333333333334
142,11,1,39.697053333333336,27.397499999999997,3.0025
142,11,2,37.81949,36.403333333333336,14.589999999999998
142,11,3,36.21015,35.3775,13.6725
142,11,4,46.939083333333336,31.060000000000002,12.436666666666667
142,11,5,45.463855,15.959999999999999,2.22
142,11,6,52.03532666666666,37.09,27.61
142,12,0,40.2335,30.72,10.1125
142,12,1,38.892383333333335,25.849999999999998,2.9866666666666664
142,12,2,45.06152,38.6125,29.895
142,12,3,35.40548,35.45333333333333,13.846666666666666
142,12,4,42.91573333333333,29.98,14.256666666666668
142,12,5,37.55126666666667,17.335,3.3775
142,12,6,50.291875,37.05,23.75
142,13,0,32.72324666666666,24.413333333333338,9.613333333333333
142,13,1,34.06436333333333,25.002499999999998,12.37
142,13,2,37.55126666666666,20.74,9.976666666666667
142,13,3,38.946028,27.573333333333334,7.42
142,13,4,40.635835,23.98,12.0775
142,13,5,42.808443999999994,16.34,3.3699999999999997
142,13,6,50.855143999999996,25.28,20.1925
142,14,0,41.84284,14.236666666666668,7.6433333333333335
142,14,1,40.2335,30.64,11.67
142,14,2,43.774048,6.123333333333334,2.04
142,14,3,34.869033333333334,13.46,4.2625
142,14,4,46.348991999999996,14.87,6.779999999999999
142,14,5,41.440505,9.8,1.98
142,14,6,47.74375333333333,15.033333333333333,12.486666666666666
142,15,0,33.152404000000004,4.705,7.0575
142,15,1,40.76994666666666,23.53333333333333,4.973333333333334
142,15,2,37.658556,5.5125,1.8375
142,15,3,40.2335,5.28,3.1033333333333335
142,15,4,42.245175,11.5325,5.51
142,15,5,37.336688,7.533333333333334,1.3466666666666667
142,15,6,41.03817,6.24,9.04
142,16,0,38.892383333333335,5.923333333333333,7.323333333333333
142,16,1,42.111063333333334,10.700000000000001,3.1325000000000003
142,16,2,36.21015,6.103333333333333,1.2466666666666668
142,16,3,38.946028,1.2349999999999999,4.4525
142,16,4,43.45218,7.283333333333334,3.9499999999999997
142,16,5,39.26789599999999,11.3625,2.5949999999999998
142,16,6,46.348991999999996,-0.27,6.68
142,17,0,42.379286666666665,-0.3700000000000001,13.337499999999999
142,17,1,39.697053333333336,4.476666666666667,1.9466666666666665
142,17,2,40.877235999999996,4.71,1.2974999999999999
142,17,3,40.555368,2.453333333333333,3.45
142,17,4,42.379286666666665,4.9025,4.734999999999999
142,17,5,44.659185,11.046666666666667,2.2933333333333334
142,17,6,43.45218,0.17999999999999994,5.27
142,18,0,41.199104,-1.7866666666666664,14.783333333333335
142,18,1,43.72040333333334,15.19,2.4050000000000002
142,18,2,42.647510000000004,5.75,2.3233333333333337
142,18,3,47.74375333333333,1.1175,2.2775
142,18,4,44.739652,4.213333333333334,3.896666666666667
142,18,5,41.30639333333333,9.9275,2.29
142,18,6,41.30639333333333,2.876666666666667,5.283333333333333
142,19,0,42.647510000000004,-3.7424999999999997,9.45
142,19,1,41.84284,9.273333333333333,2.4133333333333336
142,19,2,43.98862666666667,8.215,1.49
142,19,3,40.2335,4.156666666666667,3.3699999999999997
142,19,4,47.47553,10.790000000000001,5.093333333333333
142,19,5,37.658556,13.49,1.7433333333333334
142,19,6,52.30355,3.8699999999999997,5.616666666666667
142,20,0,43.72040333333334,-0.10000000000000009,7.32
142,20,1,40.2335,5.1375,1.7975
142,20,2,43.45218,9.013333333333334,1.1666666666666667
142,20,3,46.67086,4.683333333333334,4.153333333333333
142,20,4,41.84284,13.569999999999999,5.4925
142,20,5,35.40548,14.873333333333333,1.96
142,20,6,43.130312,7.075,6.1625
142,21,0,41.84284,2.175,7.0649999999999995
142,21,1,42.64751,1.8,1.4100000000000001
142,21,2,46.13441333333333,7.3725,1.0775000000000001
142,21,3,39.911632,9.5625,3.9425
142,21,4,45.06152,17.833333333333332,6.6933333333333325
142,21,5,40.555368,14.544999999999998,1.45
142,21,6,45.06152,11.64,4.05
142,22,0,43.45218,10.983333333333334,9.493333333333334
142,22,1,39.42883,-0.605,1.41
142,22,2,41.440505,12.246666666666668,1.55
142,22,3,41.03817,11.270000000000001,3.283333333333333
142,22,4,36.612485,21.3,6.827500000000001
142,22,5,39.026495,15.133333333333333,1.3733333333333333
142,22,6,43.45218,15.907499999999999,5.0175
142,23,0,37.01482,43.26,10.949999999999998
142,23,1,41.84284,12.886666666666665,8.683333333333334
142,23,2,38.302292,15.49,1.7399999999999998
142,23,3,38.946028,22.46,6.0875
142,23,4,45.86619,25.669999999999998,10.086666666666666
142,23,5,43.45218,12.157499999999999,2.8
142,23,6,41.440505,27.046666666666667,7.126666666666668
143,0,0,56.3269,15.423333333333332,12.19
143,0,1,38.62416,69.16,19.919999999999998
143,0,2,37.01482,35.660000000000004,35.199999999999996
143,0,3,41.84284,15.75,2.7975
143,0,4,41.03817,35.67666666666667,28.043333333333333
143,0,5,45.86619,30.775,13.5975
143,0,6,42.164708,12.786666666666667,3.1933333333333334
143,1,0,41.03817,17.015,10.695
143,1,1,41.84284,50.21666666666666,23.330000000000002
143,1,2,38.946028,43.9975,44.82
143,1,3,45.86619,21.376666666666665,6.756666666666667
143,1,4,43.854515,42.49,22.5275
143,1,5,38.624159999999996,47.48,18.59
143,1,6,38.62416,13.905000000000001,4.1450000000000005
143,2,0,40.2335,15.74,7.09
143,2,1,39.589763999999995,49.92,26.1475
143,2,2,39.026495,45.38666666666666,45.04333333333333
143,2,3,41.30639333333333,17.0725,1.8275
143,2,4,30.899328000000004,42.70666666666667,12.063333333333333
143,2,5,38.08771333333333,54.0725,34.315
143,2,6,46.134413333333335,14.340000000000002,2.41
143,3,0,40.2335,15.4525,6.45
143,3,1,40.76994666666667,50.55666666666667,36.053333333333335
143,3,2,42.379286666666665,42.44,42.275
143,3,3,33.796139999999994,14.626666666666667,1.2566666666666666
143,3,4,33.796139999999994,39.405,13.335
143,3,5,33.79614,54.199999999999996,45.846666666666664
143,3,6,46.134413333333335,14.576666666666668,2.3733333333333335
143,4,0,41.842839999999995,14.796666666666667,6.873333333333334
143,4,1,36.47837333333334,38.6025,32.7125
143,4,2,40.2335,36.92333333333334,35.62
143,4,3,36.21015,16.884999999999998,1.625
143,4,4,32.1868,32.42666666666667,11.449999999999998
143,4,5,49.08487,54.72,55.879999999999995
143,4,6,44.52507333333333,17.255,2.84
143,5,0,40.2335,20.3925,6.6825
143,5,1,44.52507333333333,32.20333333333333,31.51
143,5,2,38.221824999999995,38.7875,26.815
143,5,3,41.30639333333333,19.496666666666666,2.22
143,5,4,40.2335,25.02333333333333,7.896666666666667
143,5,5,43.854515,41.185,29.14
143,5,6,47.20730666666666,20.316666666666666,2.4966666666666666
143,6,0,38.302292,22.873333333333335,7.090000000000001
143,6,1,42.64751,30.125,17.425
143,6,2,39.160606666666666,38.32,22.263333333333335
143,6,3,38.221825,30.146666666666665,3.5766666666666667
143,6,4,41.30639333333334,27.3125,7.9325
143,6,5,37.980424,6.103333333333334,3.1266666666666665
143,6,6,47.20730666666666,21.14,3.2625000000000006
143,7,0,41.84284,19.03,6.156666666666666
143,7,1,37.336688,25.68,9.22
143,7,2,38.08771333333333,36.86333333333334,20.58
143,7,3,41.84284,34.28,9.0975
143,7,4,41.03817,21.44333333333333,7.603333333333334
143,7,5,42.245175,5.1025,1.9525000000000001
143,7,6,46.027124,21.89,3.3600000000000003
143,8,0,43.72040333333333,21.712499999999995,6.4225
143,8,1,41.440505,27.02333333333333,2.3333333333333335
143,8,2,43.45218,30.785000000000004,13.45
143,8,3,43.98862666666667,35.60666666666666,14.726666666666667
143,8,4,43.45218,25.3125,7.857499999999999
143,8,5,36.74659666666667,7.696666666666666,2.8866666666666667
143,8,6,40.2335,24.465,6.114999999999999
143,9,0,44.095916,25.37,6.81
143,9,1,48.2802,26.875,1.7974999999999999
143,9,2,45.32974333333333,30.063333333333333,13.37
143,9,3,45.061519999999994,37.292500000000004,16.335
143,9,4,43.98862666666667,28.05333333333333,9.64
143,9,5,38.355936666666665,12.722500000000002,1.7875000000000003
143,9,6,42.91573333333333,27.256666666666664,12.079999999999998
143,10,0,40.76994666666666,27.6125,7.4525
143,10,1,46.402636666666666,30.326666666666668,7.7700000000000005
143,10,2,42.647510000000004,32.44,14.6825
143,10,3,45.06152,36.14000000000001,15.363333333333335
143,10,4,45.32974333333333,29.09,12.46
143,10,5,40.555368,12.896666666666667,1.9900000000000002
143,10,6,46.268525,31.7175,21.945
143,11,0,41.03817,29.063333333333333,8.343333333333334
143,11,1,38.624159999999996,27.397499999999997,3.0025
143,11,2,42.379286666666665,36.403333333333336,14.589999999999998
143,11,3,41.30639333333333,35.3775,13.6725
143,11,4,38.892383333333335,31.060000000000002,12.436666666666667
143,11,5,41.03817,15.959999999999999,2.22
143,11,6,45.866189999999996,37.09,27.61
143,12,0,40.2335,30.72,10.1125
143,12,1,39.267896,25.85,2.9866666666666664
143,12,2,37.01482,38.6125,29.895
143,12,3,37.01482,35.45333333333333,13.846666666666668
143,12,4,39.589764,29.98,14.256666666666666
143,12,5,37.658556,17.335,3.3775
143,12,6,49.08487,37.05,23.75
143,13,0,37.81949,24.413333333333338,9.613333333333333
143,13,1,38.62416,25.002499999999998,12.370000000000001
143,13,2,36.47837333333333,20.74,9.976666666666667
143,13,3,41.03817,27.573333333333334,7.420000000000001
143,13,4,30.57746,23.98,12.0775
143,13,5,41.03817,16.34,3.3699999999999997
143,13,6,44.52507333333333,25.28,20.1925
143,14,0,35.40548,14.236666666666666,7.6433333333333335
143,14,1,40.877235999999996,30.639999999999997,11.67
143,14,2,43.130311999999996,6.123333333333334,2.04
143,14,3,35.083612,13.460000000000003,4.2625
143,14,4,44.739652,14.87,6.779999999999999
143,14,5,43.98862666666667,9.8,1.9799999999999998
